Date,Close,Volume,Symbol,Dayoff
2021-08-12,84591,4290000,VNM,No
2021-08-12,22926,26700000,VPB,No
2021-08-12,28000,5300000,VRE,No
2021-08-13,28280,18910000,ACB,No
2021-08-13,33675,2900000,BID,No
2021-08-13,53636,828900,BVH,No
2021-08-13,33480,12210000,CTG,No
2021-08-13,77433,4340000,FPT,No
2021-08-13,90531,1310000,GAS,No
2021-08-13,34800,4720000,GVR,No
2021-08-13,22240,4170000,HDB,No
2021-08-13,36819,33549999,HPG,No
2021-08-13,38000,4670000,KDH,No
2021-08-13,24666,13510000,MBB,No
2021-08-13,110437,1670000,MSN,No
2021-08-13,56517,3350000,MWG,No
2021-08-13,79008,2920000,NVL,No
2021-08-13,67204,4680000,PDR,No
2021-08-13,52900,2830000,PLX,No
2021-08-13,11114,9940000,POW,No
2021-08-13,148523,181200,SAB,No
2021-08-13,35913,33360000,SSI,No
2021-08-13,29700,22960000,STB,No
2021-08-13,52200,15400000,TCB,No
2021-08-13,26963,4690000,TPB,No
2021-08-13,77109,1700000,VCB,No
2021-08-13,88722,13210000,VHM,No
2021-08-13,30222,1860000,VIB,No
2021-08-13,98578,2380000,VIC,No
2021-08-13,118000,535200,VJC,No
2021-08-13,84030,4110000,VNM,No
2021-08-13,23555,40840000,VPB,No
2021-08-13,28000,4770000,VRE,No
2021-08-14,28280,18910000,ACB,Yes
2021-08-14,33675,2900000,BID,Yes
2021-08-14,53636,828900,BVH,Yes
2021-08-14,33480,12210000,CTG,Yes
2021-08-14,77433,4340000,FPT,Yes
2021-08-14,90531,1310000,GAS,Yes
2021-08-14,34800,4720000,GVR,Yes
2021-08-14,22240,4170000,HDB,Yes
2021-08-14,36819,33549999,HPG,Yes
2021-08-14,38000,4670000,KDH,Yes
2021-08-14,24666,13510000,MBB,Yes
2021-08-14,110437,1670000,MSN,Yes
2021-08-14,56517,3350000,MWG,Yes
2021-08-14,79008,2920000,NVL,Yes
2021-08-14,67204,4680000,PDR,Yes
2021-08-14,52900,2830000,PLX,Yes
2021-08-14,11114,9940000,POW,Yes
2021-08-14,148523,181200,SAB,Yes
2021-08-14,35913,33360000,SSI,Yes
2021-08-14,29700,22960000,STB,Yes
2021-08-14,52200,15400000,TCB,Yes
2021-08-14,26963,4690000,TPB,Yes
2021-08-14,77109,1700000,VCB,Yes
2021-08-14,88722,13210000,VHM,Yes
2021-08-14,30222,1860000,VIB,Yes
2021-08-14,98578,2380000,VIC,Yes
2021-08-14,118000,535200,VJC,Yes
2021-08-14,84030,4110000,VNM,Yes
2021-08-14,23555,40840000,VPB,Yes
2021-08-14,28000,4770000,VRE,Yes
2021-08-15,28280,18910000,ACB,Yes
2021-08-15,33675,2900000,BID,Yes
2021-08-15,53636,828900,BVH,Yes
2021-08-15,33480,12210000,CTG,Yes
2021-08-15,77433,4340000,FPT,Yes
2021-08-15,90531,1310000,GAS,Yes
2021-08-15,34800,4720000,GVR,Yes
2021-08-15,22240,4170000,HDB,Yes
2021-08-15,36819,33549999,HPG,Yes
2021-08-15,38000,4670000,KDH,Yes
2021-08-15,24666,13510000,MBB,Yes
2021-08-15,110437,1670000,MSN,Yes
2021-08-15,56517,3350000,MWG,Yes
2021-08-15,79008,2920000,NVL,Yes
2021-08-15,67204,4680000,PDR,Yes
2021-08-15,52900,2830000,PLX,Yes
2021-08-15,11114,9940000,POW,Yes
2021-08-15,148523,181200,SAB,Yes
2021-08-15,35913,33360000,SSI,Yes
2021-08-15,29700,22960000,STB,Yes
2021-08-15,52200,15400000,TCB,Yes
2021-08-15,26963,4690000,TPB,Yes
2021-08-15,77109,1700000,VCB,Yes
2021-08-15,88722,13210000,VHM,Yes
2021-08-15,30222,1860000,VIB,Yes
2021-08-15,98578,2380000,VIC,Yes
2021-08-15,118000,535200,VJC,Yes
2021-08-15,84030,4110000,VNM,Yes
2021-08-15,23555,40840000,VPB,Yes
2021-08-15,28000,4770000,VRE,Yes
2021-08-16,28560,15070000,ACB,No
2021-08-16,34268,4130000,BID,No
2021-08-16,53439,1050000,BVH,No
2021-08-16,34261,21660000,CTG,No
2021-08-16,77927,2290000,FPT,No
2021-08-16,91699,1110000,GAS,No
2021-08-16,37200,10690000,GVR,No
2021-08-16,22880,5140000,HDB,No
2021-08-16,37425,28890000,HPG,No
2021-08-16,37909,4150000,KDH,No
2021-08-16,25833,38350000,MBB,No
2021-08-16,110437,1160000,MSN,No
2021-08-16,56219,3090000,MWG,No
2021-08-16,79237,2740000,NVL,No
2021-08-16,67278,4250000,PDR,No
2021-08-16,52100,1050000,PLX,No
2021-08-16,11262,9430000,POW,No
2021-08-16,148328,198600,SAB,No
2021-08-16,37800,26290000,SSI,No
2021-08-16,30300,24100000,STB,No
2021-08-16,54000,30300000,TCB,No
2021-08-16,27481,9190000,TPB,No
2021-08-16,77884,2540000,VCB,No
2021-08-16,85764,24290000,VHM,No
2021-08-16,30963,2540000,VIB,No
2021-08-16,98311,3470000,VIC,No
2021-08-16,117300,479300,VJC,No
2021-08-16,83656,3270000,VNM,No
2021-08-16,24296,42230000,VPB,No
2021-08-16,28500,5970000,VRE,No
2021-08-17,28480,10930000,ACB,No
2021-08-17,33991,1970000,BID,No
2021-08-17,52848,884100,BVH,No
2021-08-17,33773,11930000,CTG,No
2021-08-17,77268,3360000,FPT,No
2021-08-17,89947,1130000,GAS,No
2021-08-17,37500,7540000,GVR,No
2021-08-17,22880,3570000,HDB,No
2021-08-17,38143,59130000,HPG,No
2021-08-17,37455,2760000,KDH,No
2021-08-17,26000,22170000,MBB,No
2021-08-17,109610,952320,MSN,No
2021-08-17,56153,3310000,MWG,No
2021-08-17,78779,2350000,NVL,No
2021-08-17,66911,3660000,PDR,No
2021-08-17,51600,1350000,PLX,No
2021-08-17,11163,6580000,POW,No
2021-08-17,142359,558200,SAB,No
2021-08-17,37313,20140000,SSI,No
2021-08-17,30150,20330000,STB,No
2021-08-17,53300,16000000,TCB,No
2021-08-17,27666,6510000,TPB,No
2021-08-17,78193,2150000,VCB,No
2021-08-17,82068,25970000,VHM,No
2021-08-17,30852,1980000,VIB,No
2021-08-17,98900,4890000,VIC,No
2021-08-17,117300,515600,VJC,No
2021-08-17,83469,2200000,VNM,No
2021-08-17,24111,30720000,VPB,No
2021-08-17,28050,3880000,VRE,No
2021-08-18,28440,8870000,ACB,No
2021-08-18,33754,1900000,BID,No
2021-08-18,53932,1300000,BVH,No
2021-08-18,33676,11150000,CTG,No
2021-08-18,77432,2340000,FPT,No
2021-08-18,90142,522299,GAS,No
2021-08-18,37550,4800000,GVR,No
2021-08-18,22784,2590000,HDB,No
2021-08-18,38143,26210000,HPG,No
2021-08-18,37727,3140000,KDH,No
2021-08-18,25916,14950000,MBB,No
2021-08-18,111264,1560000,MSN,No
2021-08-18,57013,2590000,MWG,No
2021-08-18,78626,3670000,NVL,No
2021-08-18,65297,7390000,PDR,No
2021-08-18,51600,1020000,PLX,No
2021-08-18,11213,7350000,POW,No
2021-08-18,142848,344800,SAB,No
2021-08-18,36643,27350000,SSI,No
2021-08-18,29950,22200000,STB,No
2021-08-18,52800,12910000,TCB,No
2021-08-18,27592,3990000,TPB,No
2021-08-18,78193,2360000,VCB,No
2021-08-18,81328,30570000,VHM,No
2021-08-18,30445,2790000,VIB,No
2021-08-18,97900,2300000,VIC,No
2021-08-18,118000,847700,VJC,No
2021-08-18,84124,4710000,VNM,No
2021-08-18,23704,38000000,VPB,No
2021-08-18,27800,4640000,VRE,No
2021-08-19,28240,11710000,ACB,No
2021-08-19,33635,2270000,BID,No
2021-08-19,54228,779400,BVH,No
2021-08-19,33480,11370000,CTG,No
2021-08-19,77844,3270000,FPT,No
2021-08-19,88487,2390000,GAS,No
2021-08-19,38800,6670000,GVR,No
2021-08-19,23040,3800000,HDB,No
2021-08-19,38522,35760000,HPG,No
2021-08-19,37773,2250000,KDH,No
2021-08-19,25916,25300000,MBB,No
2021-08-19,112753,1010000,MSN,No
2021-08-19,57013,2360000,MWG,No
2021-08-19,80076,6370000,NVL,No
2021-08-19,64783,4920000,PDR,No
2021-08-19,51500,1010000,PLX,No
2021-08-19,11163,6790000,POW,No
2021-08-19,144805,473300,SAB,No
2021-08-19,38165,24400000,SSI,No
2021-08-19,29950,16700000,STB,No
2021-08-19,53000,18770000,TCB,No
2021-08-19,27185,4320000,TPB,No
2021-08-19,79587,3290000,VCB,No
2021-08-19,82068,23600000,VHM,No
2021-08-19,30037,1390000,VIB,No
2021-08-19,104000,3520000,VIC,No
2021-08-19,120000,1400000,VJC,No
2021-08-19,84404,3060000,VNM,No
2021-08-19,23926,32640000,VPB,No
2021-08-19,27950,3940000,VRE,No
2021-08-20,26880,26190000,ACB,No
2021-08-20,32052,5490000,BID,No
2021-08-20,52650,1580000,BVH,No
2021-08-20,31919,23430000,CTG,No
2021-08-20,76444,5220000,FPT,No
2021-08-20,85177,2770000,GAS,No
2021-08-20,36350,12420000,GVR,No
2021-08-20,22080,4890000,HDB,No
2021-08-20,37084,64129999,HPG,No
2021-08-20,35818,4510000,KDH,No
2021-08-20,24916,38270000,MBB,No
2021-08-20,110685,1570000,MSN,No
2021-08-20,54203,6110000,MWG,No
2021-08-20,79160,4050000,NVL,No
2021-08-20,62435,4590000,PDR,No
2021-08-20,49600,1980000,PLX,No
2021-08-20,10721,15370000,POW,No
2021-08-20,139913,347100,SAB,No
2021-08-20,38043,41330000,SSI,No
2021-08-20,28300,42110000,STB,No
2021-08-20,50500,31460000,TCB,No
2021-08-20,25925,8700000,TPB,No
2021-08-20,77496,2290000,VCB,No
2021-08-20,79924,26650000,VHM,No
2021-08-20,28667,3520000,VIB,No
2021-08-20,97700,4950000,VIC,No
2021-08-20,119800,1630000,VJC,No
2021-08-20,82067,4330000,VNM,No
2021-08-20,23148,43050000,VPB,No
2021-08-20,27050,6750000,VRE,No
2021-08-21,26880,26190000,ACB,Yes
2021-08-21,32052,5490000,BID,Yes
2021-08-21,52650,1580000,BVH,Yes
2021-08-21,31919,23430000,CTG,Yes
2021-08-21,76444,5220000,FPT,Yes
2021-08-21,85177,2770000,GAS,Yes
2021-08-21,36350,12420000,GVR,Yes
2021-08-21,22080,4890000,HDB,Yes
2021-08-21,37084,64129999,HPG,Yes
2021-08-21,35818,4510000,KDH,Yes
2021-08-21,24916,38270000,MBB,Yes
2021-08-21,110685,1570000,MSN,Yes
2021-08-21,54203,6110000,MWG,Yes
2021-08-21,79160,4050000,NVL,Yes
2021-08-21,62435,4590000,PDR,Yes
2021-08-21,49600,1980000,PLX,Yes
2021-08-21,10721,15370000,POW,Yes
2021-08-21,139913,347100,SAB,Yes
2021-08-21,38043,41330000,SSI,Yes
2021-08-21,28300,42110000,STB,Yes
2021-08-21,50500,31460000,TCB,Yes
2021-08-21,25925,8700000,TPB,Yes
2021-08-21,77496,2290000,VCB,Yes
2021-08-21,79924,26650000,VHM,Yes
2021-08-21,28667,3520000,VIB,Yes
2021-08-21,97700,4950000,VIC,Yes
2021-08-21,119800,1630000,VJC,Yes
2021-08-21,82067,4330000,VNM,Yes
2021-08-21,23148,43050000,VPB,Yes
2021-08-21,27050,6750000,VRE,Yes
2021-08-22,26880,26190000,ACB,Yes
2021-08-22,32052,5490000,BID,Yes
2021-08-22,52650,1580000,BVH,Yes
2021-08-22,31919,23430000,CTG,Yes
2021-08-22,76444,5220000,FPT,Yes
2021-08-22,85177,2770000,GAS,Yes
2021-08-22,36350,12420000,GVR,Yes
2021-08-22,22080,4890000,HDB,Yes
2021-08-22,37084,64129999,HPG,Yes
2021-08-22,35818,4510000,KDH,Yes
2021-08-22,24916,38270000,MBB,Yes
2021-08-22,110685,1570000,MSN,Yes
2021-08-22,54203,6110000,MWG,Yes
2021-08-22,79160,4050000,NVL,Yes
2021-08-22,62435,4590000,PDR,Yes
2021-08-22,49600,1980000,PLX,Yes
2021-08-22,10721,15370000,POW,Yes
2021-08-22,139913,347100,SAB,Yes
2021-08-22,38043,41330000,SSI,Yes
2021-08-22,28300,42110000,STB,Yes
2021-08-22,50500,31460000,TCB,Yes
2021-08-22,25925,8700000,TPB,Yes
2021-08-22,77496,2290000,VCB,Yes
2021-08-22,79924,26650000,VHM,Yes
2021-08-22,28667,3520000,VIB,Yes
2021-08-22,97700,4950000,VIC,Yes
2021-08-22,119800,1630000,VJC,Yes
2021-08-22,82067,4330000,VNM,Yes
2021-08-22,23148,43050000,VPB,Yes
2021-08-22,27050,6750000,VRE,Yes
2021-08-23,25600,19500000,ACB,No
2021-08-23,31103,3450000,BID,No
2021-08-23,51270,1180000,BVH,No
2021-08-23,31919,19700000,CTG,No
2021-08-23,74961,4120000,FPT,No
2021-08-23,83522,1160000,GAS,No
2021-08-23,34200,7320000,GVR,No
2021-08-23,21504,4170000,HDB,No
2021-08-23,35949,42670000,HPG,No
2021-08-23,34545,4610000,KDH,No
2021-08-23,23833,26400000,MBB,No
2021-08-23,105060,2060000,MSN,No
2021-08-23,52253,4860000,MWG,No
2021-08-23,80076,4470000,NVL,No
2021-08-23,60308,4870000,PDR,No
2021-08-23,48500,1800000,PLX,No
2021-08-23,10377,8650000,POW,No
2021-08-23,136978,301500,SAB,No
2021-08-23,38591,22370000,SSI,No
2021-08-23,27000,29890000,STB,No
2021-08-23,48750,26000000,TCB,No
2021-08-23,25037,6730000,TPB,No
2021-08-23,75329,2730000,VCB,No
2021-08-23,79258,20740000,VHM,No
2021-08-23,26667,6560000,VIB,No
2021-08-23,96200,2160000,VIC,No
2021-08-23,120300,1570000,VJC,No
2021-08-23,80385,4360000,VNM,No
2021-08-23,22444,24730000,VPB,No
2021-08-23,26050,5280000,VRE,No
2021-08-24,25840,11360000,ACB,No
2021-08-24,31182,3200000,BID,No
2021-08-24,51862,765100,BVH,No
2021-08-24,31967,11180000,CTG,No
2021-08-24,75703,3700000,FPT,No
2021-08-24,83717,1080000,GAS,No
2021-08-24,34000,6460000,GVR,No
2021-08-24,21568,3970000,HDB,No
2021-08-24,36138,28510000,HPG,No
2021-08-24,34545,2350000,KDH,No
2021-08-24,23791,16780000,MBB,No
2021-08-24,106301,1560000,MSN,No
2021-08-24,53047,3180000,MWG,No
2021-08-24,80534,3180000,NVL,No
2021-08-24,63096,5820000,PDR,No
2021-08-24,48800,1280000,PLX,No
2021-08-24,10377,9740000,POW,No
2021-08-24,139326,194300,SAB,No
2021-08-24,37252,36180000,SSI,No
2021-08-24,27250,25860000,STB,No
2021-08-24,49000,16210000,TCB,No
2021-08-24,25222,4210000,TPB,No
2021-08-24,75096,1360000,VCB,No
2021-08-24,79332,26900000,VHM,No
2021-08-24,26556,1900000,VIB,No
2021-08-24,95400,1420000,VIC,No
2021-08-24,122800,1510000,VJC,No
2021-08-24,80665,2380000,VNM,No
2021-08-24,22592,22530000,VPB,No
2021-08-24,26150,4240000,VRE,No
2021-08-25,25960,6080000,ACB,No
2021-08-25,31221,1390000,BID,No
2021-08-25,51960,336100,BVH,No
2021-08-25,31382,18210000,CTG,No
2021-08-25,75703,1610000,FPT,No
2021-08-25,84982,557300,GAS,No
2021-08-25,35200,3380000,GVR,No
2021-08-25,21632,5500000,HDB,No
2021-08-25,36630,21320000,HPG,No
2021-08-25,34909,1290000,KDH,No
2021-08-25,23833,22010000,MBB,No
2021-08-25,111678,1400000,MSN,No
2021-08-25,53377,1800000,MWG,No
2021-08-25,80534,3890000,NVL,No
2021-08-25,63683,4630000,PDR,No
2021-08-25,49550,1160000,PLX,No
2021-08-25,11065,13850000,POW,No
2021-08-25,144023,240000,SAB,No
2021-08-25,37739,17200000,SSI,No
2021-08-25,27350,8160000,STB,No
2021-08-25,49150,9430000,TCB,No
2021-08-25,25851,4139999,TPB,No
2021-08-25,75484,1360000,VCB,No
2021-08-25,79110,21040000,VHM,No
2021-08-25,27407,1220000,VIB,No
2021-08-25,94600,2060000,VIC,No
2021-08-25,127000,1410000,VJC,No
2021-08-25,81226,1680000,VNM,No
2021-08-25,22741,9920000,VPB,No
2021-08-25,26300,2550000,VRE,No
2021-08-26,25560,6180000,ACB,No
2021-08-26,30549,2570000,BID,No
2021-08-26,51862,591400,BVH,No
2021-08-26,30454,21100000,CTG,No
2021-08-26,75291,2110000,FPT,No
2021-08-26,84009,687800,GAS,No
2021-08-26,35500,4530000,GVR,No
2021-08-26,21480,3500000,HDB,No
2021-08-26,36100,18020000,HPG,No
2021-08-26,34682,2049999,KDH,No
2021-08-26,23416,15320000,MBB,No
2021-08-26,110851,1160000,MSN,No
2021-08-26,53542,1850000,MWG,No
2021-08-26,79160,3370000,NVL,No
2021-08-26,61261,4150000,PDR,No
2021-08-26,48700,754100,PLX,No
2021-08-26,11163,11870000,POW,No
2021-08-26,144414,144900,SAB,No
2021-08-26,37191,19000000,SSI,No
2021-08-26,27100,13170000,STB,No
2021-08-26,48300,10110000,TCB,No
2021-08-26,25259,4660000,TPB,No
2021-08-26,74942,1370000,VCB,No
2021-08-26,78815,17140000,VHM,No
2021-08-26,26889,1080000,VIB,No
2021-08-26,93100,1770000,VIC,No
2021-08-26,125800,1110000,VJC,No
2021-08-26,81319,1900000,VNM,No
2021-08-26,22518,11280000,VPB,No
2021-08-26,26450,2510000,VRE,No
2021-08-27,25400,10090000,ACB,No
2021-08-27,30628,2400000,BID,No
2021-08-27,52650,656900,BVH,No
2021-08-27,30406,19890000,CTG,No
2021-08-27,75785,2280000,FPT,No
2021-08-27,84690,927500,GAS,No
2021-08-27,37400,7520000,GVR,No
2021-08-27,21200,3210000,HDB,No
2021-08-27,36024,31840000,HPG,No
2021-08-27,35591,3200000,KDH,No
2021-08-27,23333,22320000,MBB,No
2021-08-27,112423,2310000,MSN,No
2021-08-27,54369,4010000,MWG,No
2021-08-27,79237,2870000,NVL,No
2021-08-27,62362,4670000,PDR,No
2021-08-27,49500,797100,PLX,No
2021-08-27,11704,26370000,POW,No
2021-08-27,145295,137300,SAB,No
2021-08-27,37252,16469999,SSI,No
2021-08-27,27300,16480000,STB,No
2021-08-27,48050,19690000,TCB,No
2021-08-27,25185,3220000,TPB,No
2021-08-27,75716,1410000,VCB,No
2021-08-27,79036,12940000,VHM,No
2021-08-27,26667,2080000,VIB,No
2021-08-27,94800,2490000,VIC,No
2021-08-27,126800,1410000,VJC,No
2021-08-27,81319,2350000,VNM,No
2021-08-27,22666,17380000,VPB,No
2021-08-27,26800,2870000,VRE,No
2021-08-28,25400,10090000,ACB,Yes
2021-08-28,30628,2400000,BID,Yes
2021-08-28,52650,656900,BVH,Yes
2021-08-28,30406,19890000,CTG,Yes
2021-08-28,75785,2280000,FPT,Yes
2021-08-28,84690,927500,GAS,Yes
2021-08-28,37400,7520000,GVR,Yes
2021-08-28,21200,3210000,HDB,Yes
2021-08-28,36024,31840000,HPG,Yes
2021-08-28,35591,3200000,KDH,Yes
2021-08-28,23333,22320000,MBB,Yes
2021-08-28,112423,2310000,MSN,Yes
2021-08-28,54369,4010000,MWG,Yes
2021-08-28,79237,2870000,NVL,Yes
2021-08-28,62362,4670000,PDR,Yes
2021-08-28,49500,797100,PLX,Yes
2021-08-28,11704,26370000,POW,Yes
2021-08-28,145295,137300,SAB,Yes
2021-08-28,37252,16469999,SSI,Yes
2021-08-28,27300,16480000,STB,Yes
2021-08-28,48050,19690000,TCB,Yes
2021-08-28,25185,3220000,TPB,Yes
2021-08-28,75716,1410000,VCB,Yes
2021-08-28,79036,12940000,VHM,Yes
2021-08-28,26667,2080000,VIB,Yes
2021-08-28,94800,2490000,VIC,Yes
2021-08-28,126800,1410000,VJC,Yes
2021-08-28,81319,2350000,VNM,Yes
2021-08-28,22666,17380000,VPB,Yes
2021-08-28,26800,2870000,VRE,Yes
2021-08-29,25400,10090000,ACB,Yes
2021-08-29,30628,2400000,BID,Yes
2021-08-29,52650,656900,BVH,Yes
2021-08-29,30406,19890000,CTG,Yes
2021-08-29,75785,2280000,FPT,Yes
2021-08-29,84690,927500,GAS,Yes
2021-08-29,37400,7520000,GVR,Yes
2021-08-29,21200,3210000,HDB,Yes
2021-08-29,36024,31840000,HPG,Yes
2021-08-29,35591,3200000,KDH,Yes
2021-08-29,23333,22320000,MBB,Yes
2021-08-29,112423,2310000,MSN,Yes
2021-08-29,54369,4010000,MWG,Yes
2021-08-29,79237,2870000,NVL,Yes
2021-08-29,62362,4670000,PDR,Yes
2021-08-29,49500,797100,PLX,Yes
2021-08-29,11704,26370000,POW,Yes
2021-08-29,145295,137300,SAB,Yes
2021-08-29,37252,16469999,SSI,Yes
2021-08-29,27300,16480000,STB,Yes
2021-08-29,48050,19690000,TCB,Yes
2021-08-29,25185,3220000,TPB,Yes
2021-08-29,75716,1410000,VCB,Yes
2021-08-29,79036,12940000,VHM,Yes
2021-08-29,26667,2080000,VIB,Yes
2021-08-29,94800,2490000,VIC,Yes
2021-08-29,126800,1410000,VJC,Yes
2021-08-29,81319,2350000,VNM,Yes
2021-08-29,22666,17380000,VPB,Yes
2021-08-29,26800,2870000,VRE,Yes
2021-08-30,25720,10040000,ACB,No
2021-08-30,31221,1770000,BID,No
2021-08-30,54228,1460000,BVH,No
2021-08-30,31528,13240000,CTG,No
2021-08-30,75950,1790000,FPT,No
2021-08-30,85177,793100,GAS,No
2021-08-30,37600,5450000,GVR,No
2021-08-30,21360,2570000,HDB,No
2021-08-30,36857,22110000,HPG,No
2021-08-30,35909,1400000,KDH,No
2021-08-30,23666,19010000,MBB,No
2021-08-30,109693,3240000,MSN,No
2021-08-30,54943,2530000,MWG,No
2021-08-30,79389,2660000,NVL,No
2021-08-30,62729,4500000,PDR,No
2021-08-30,49550,831900,PLX,No
2021-08-30,11754,13100000,POW,No
2021-08-30,144023,117800,SAB,No
2021-08-30,37982,19120000,SSI,No
2021-08-30,27900,11730000,STB,No
2021-08-30,49200,12300000,TCB,No
2021-08-30,25666,2990000,TPB,No
2021-08-30,76877,1560000,VCB,No
2021-08-30,79036,11420000,VHM,No
2021-08-30,27000,1540000,VIB,No
2021-08-30,94100,1410000,VIC,No
2021-08-30,126900,1230000,VJC,No
2021-08-30,81693,4310000,VNM,No
2021-08-30,22815,11030000,VPB,No
2021-08-30,27200,2370000,VRE,No
2021-08-31,25600,6910000,ACB,No
2021-08-31,30826,2280000,BID,No
2021-08-31,56200,2580000,BVH,No
2021-08-31,31040,12240000,CTG,No
2021-08-31,76114,2340000,FPT,No
2021-08-31,87027,878800,GAS,No
2021-08-31,38750,9610000,GVR,No
2021-08-31,20760,2440000,HDB,No
2021-08-31,37311,33630000,HPG,No
2021-08-31,36136,2980000,KDH,No
2021-08-31,23250,12440000,MBB,No
2021-08-31,111678,3750000,MSN,No
2021-08-31,55141,1260000,MWG,No
2021-08-31,79695,3100000,NVL,No
2021-08-31,64490,4880000,PDR,No
2021-08-31,49700,1100000,PLX,No
2021-08-31,11655,9510000,POW,No
2021-08-31,146762,162700,SAB,No
2021-08-31,37617,14990000,SSI,No
2021-08-31,27350,11980000,STB,No
2021-08-31,48500,7770000,TCB,No
2021-08-31,25259,2580000,TPB,No
2021-08-31,76955,953810,VCB,No
2021-08-31,78667,13740000,VHM,No
2021-08-31,26852,1240000,VIB,No
2021-08-31,94100,1530000,VIC,No
2021-08-31,126500,1050000,VJC,No
2021-08-31,81693,2960000,VNM,No
2021-08-31,22815,14460000,VPB,No
2021-08-31,27300,2450000,VRE,No
2021-09-01,25600,10890000,ACB,No
2021-09-01,30865,1710000,BID,No
2021-09-01,56003,1250000,BVH,No
2021-09-01,31284,15290000,CTG,No
2021-09-01,76114,1620000,FPT,No
2021-09-01,86248,536100,GAS,No
2021-09-01,40100,8430000,GVR,No
2021-09-01,20520,3900000,HDB,No
2021-09-01,37235,19590000,HPG,No
2021-09-01,35727,1250000,KDH,No
2021-09-01,23250,15300000,MBB,No
2021-09-01,110272,1230000,MSN,No
2021-09-01,54744,1340000,MWG,No
2021-09-01,79924,2620000,NVL,No
2021-09-01,62876,3640000,PDR,No
2021-09-01,50800,1320000,PLX,No
2021-09-01,12245,29630000,POW,No
2021-09-01,145490,68500,SAB,No
2021-09-01,37252,14600000,SSI,No
2021-09-01,27200,10290000,STB,No
2021-09-01,48300,8530000,TCB,No
2021-09-01,25333,3180000,TPB,No
2021-09-01,76955,1160000,VCB,No
2021-09-01,79110,28570000,VHM,No
2021-09-01,26704,844150,VIB,No
2021-09-01,94100,1300000,VIC,No
2021-09-01,125500,864900,VJC,No
2021-09-01,82348,3430000,VNM,No
2021-09-01,22778,17710000,VPB,No
2021-09-01,27900,3580000,VRE,No
2021-09-02,25600,10890000,ACB,Yes
2021-09-02,30865,1710000,BID,Yes
2021-09-02,56003,1250000,BVH,Yes
2021-09-02,31284,15290000,CTG,Yes
2021-09-02,76114,1620000,FPT,Yes
2021-09-02,86248,536100,GAS,Yes
2021-09-02,40100,8430000,GVR,Yes
2021-09-02,20520,3900000,HDB,Yes
2021-09-02,37235,19590000,HPG,Yes
2021-09-02,35727,1250000,KDH,Yes
2021-09-02,23250,15300000,MBB,Yes
2021-09-02,110272,1230000,MSN,Yes
2021-09-02,54744,1340000,MWG,Yes
2021-09-02,79924,2620000,NVL,Yes
2021-09-02,62876,3640000,PDR,Yes
2021-09-02,50800,1320000,PLX,Yes
2021-09-02,12245,29630000,POW,Yes
2021-09-02,145490,68500,SAB,Yes
2021-09-02,37252,14600000,SSI,Yes
2021-09-02,27200,10290000,STB,Yes
2021-09-02,48300,8530000,TCB,Yes
2021-09-02,25333,3180000,TPB,Yes
2021-09-02,76955,1160000,VCB,Yes
2021-09-02,79110,28570000,VHM,Yes
2021-09-02,26704,844150,VIB,Yes
2021-09-02,94100,1300000,VIC,Yes
2021-09-02,125500,864900,VJC,Yes
2021-09-02,82348,3430000,VNM,Yes
2021-09-02,22778,17710000,VPB,Yes
2021-09-02,27900,3580000,VRE,Yes
2021-09-03,25600,10890000,ACB,Yes
2021-09-03,30865,1710000,BID,Yes
2021-09-03,56003,1250000,BVH,Yes
2021-09-03,31284,15290000,CTG,Yes
2021-09-03,76114,1620000,FPT,Yes
2021-09-03,86248,536100,GAS,Yes
2021-09-03,40100,8430000,GVR,Yes
2021-09-03,20520,3900000,HDB,Yes
2021-09-03,37235,19590000,HPG,Yes
2021-09-03,35727,1250000,KDH,Yes
2021-09-03,23250,15300000,MBB,Yes
2021-09-03,110272,1230000,MSN,Yes
2021-09-03,54744,1340000,MWG,Yes
2021-09-03,79924,2620000,NVL,Yes
2021-09-03,62876,3640000,PDR,Yes
2021-09-03,50800,1320000,PLX,Yes
2021-09-03,12245,29630000,POW,Yes
2021-09-03,145490,68500,SAB,Yes
2021-09-03,37252,14600000,SSI,Yes
2021-09-03,27200,10290000,STB,Yes
2021-09-03,48300,8530000,TCB,Yes
2021-09-03,25333,3180000,TPB,Yes
2021-09-03,76955,1160000,VCB,Yes
2021-09-03,79110,28570000,VHM,Yes
2021-09-03,26704,844150,VIB,Yes
2021-09-03,94100,1300000,VIC,Yes
2021-09-03,125500,864900,VJC,Yes
2021-09-03,82348,3430000,VNM,Yes
2021-09-03,22778,17710000,VPB,Yes
2021-09-03,27900,3580000,VRE,Yes
2021-09-04,25600,10890000,ACB,Yes
2021-09-04,30865,1710000,BID,Yes
2021-09-04,56003,1250000,BVH,Yes
2021-09-04,31284,15290000,CTG,Yes
2021-09-04,76114,1620000,FPT,Yes
2021-09-04,86248,536100,GAS,Yes
2021-09-04,40100,8430000,GVR,Yes
2021-09-04,20520,3900000,HDB,Yes
2021-09-04,37235,19590000,HPG,Yes
2021-09-04,35727,1250000,KDH,Yes
2021-09-04,23250,15300000,MBB,Yes
2021-09-04,110272,1230000,MSN,Yes
2021-09-04,54744,1340000,MWG,Yes
2021-09-04,79924,2620000,NVL,Yes
2021-09-04,62876,3640000,PDR,Yes
2021-09-04,50800,1320000,PLX,Yes
